agricultureStructureIndicator,asOfDate,baseFloodElevation,basementEnclosureCrawlspace,reportedCity,condominiumIndicator,policyCount,countyCode,communityRatingSystemDiscount,dateOfLoss,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,censusTract,floodZone,houseWorship,latitude,longitude,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,numberOfFloorsInTheInsuredBuilding,nonProfitIndicator,obstructionType,occupancyType,originalConstructionDate,originalNBDate,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,postFIRMConstructionIndicator,rateMethod,smallBusinessIndicatorBuilding,state,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,yearOfLoss,reportedZipcode,primaryResidence,id
0,2021-07-25T01:39:04Z,6,2,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,NA,-3,51001090600,AE,0,37.7,-75.8,7,3.2,3.2,2,0,50,1,1993-01-01T05:00:00Z,2004-01-29T05:00:00Z,5704.46,142.6,NA,1,1,0,VA,250000,11000,2012,23417,0,613f482ff2b55a0837e432df
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,8,2012-10-29T04:00:00Z,1,NA,NA,51001090100,AE,0,37.9,-75.4,0,NA,0,3,0,50,1,2039-01-01T05:00:00Z,1995-09-08T04:00:00Z,2334.03,391.25,NA,0,1,0,VA,250000,18300,2012,23336,0,613f482ff2b55a0837e42c25
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,6,2011-08-28T04:00:00Z,1,NA,0,51001090600,AE,0,37.7,-75.8,0,6,6.5,3,0,60,1,1991-01-01T05:00:00Z,2003-03-31T05:00:00Z,9917.97,NA,NA,1,1,0,VA,250000,12200,2011,23417,0,613f482ff2b55a0837e42c2c
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,NA,0,51001090600,AE,0,37.7,-75.8,0,6,6.5,3,0,60,1,1991-01-01T05:00:00Z,2003-03-31T05:00:00Z,3142.28,NA,NA,1,1,0,VA,250000,12200,2012,23417,0,613f482ff2b55a0837e42c2e
0,2021-07-25T01:39:04Z,4,NA,Temporarily Unavailable,N,1,51001,8,2012-10-29T04:00:00Z,1,NA,12,51001090100,AE,0,37.9,-75.4,0,4.6,16.1,3,0,15,1,2005-05-01T04:00:00Z,2005-06-05T04:00:00Z,NA,NA,NA,1,1,0,VA,250000,100000,2012,23336,1,613f4831f2b55a0837e44204
0,2021-01-16T05:06:47Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1983-08-18T04:00:00Z,0,NA,NA,NA,NA,0,37.6,-75.8,0,NA,0,1,0,10,1,1982-10-01T04:00:00Z,1982-11-01T05:00:00Z,NA,NA,NA,0,1,0,VA,35000,0,1983,23422,0,613f4831f2b55a0837e4422d
0,2021-07-25T01:39:04Z,6,4,Temporarily Unavailable,N,1,51001,6,2018-10-12T04:00:00Z,0,NA,-3,51001090600,AE,0,37.7,-75.8,0,3.4,3,2,0,80,1,1985-01-01T05:00:00Z,2017-06-19T04:00:00Z,8934.67,NA,NA,1,2,0,VA,192000,0,2018,23417,0,613f4831f2b55a0837e4522b
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,8,1992-01-04T05:00:00Z,0,2,NA,51001090100,AE,0,37.9,-75.4,0,NA,0,2,0,10,1,2020-07-01T04:00:00Z,1989-05-13T04:00:00Z,1700,NA,NA,0,1,0,VA,90000,2000,1992,23336,0,613f4832f2b55a0837e45f56
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,NA,NA,51001090600,AE,0,37.7,-75.8,0,NA,0,1,0,NA,1,1950-01-01T05:00:00Z,1991-08-04T04:00:00Z,23647,3591.15,NA,0,1,0,VA,141500,15800,1999,23417,0,613f4832f2b55a0837e462ee
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51131,NA,1998-02-05T05:00:00Z,0,NA,NA,51131930200,AE,0,37.4,-75.8,0,NA,0,1,0,10,1,1975-01-01T05:00:00Z,1990-06-29T04:00:00Z,3497.35,NA,NA,0,1,0,VA,70900,10000,1998,23408,1,613f4832f2b55a0837e46356
0,2021-01-16T05:06:47Z,4,NA,Temporarily Unavailable,N,1,51001,NA,2004-05-07T04:00:00Z,1,3,2,51001090600,A04,0,37.8,-76,4,2.6,6.2,3,0,15,1,2030-07-01T04:00:00Z,1999-03-04T05:00:00Z,NA,NA,30000,0,1,0,VA,55000,17400,2004,23440,0,613f4832f2b55a0837e46766
0,2021-01-16T05:06:47Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1985-09-27T04:00:00Z,0,NA,NA,51001090100,NA,0,37.9,-75.4,3,NA,0,1,0,10,4,1992-10-12T04:00:00Z,1980-08-15T04:00:00Z,NA,NA,NA,0,1,0,VA,3700,2200,1985,23336,0,613f4833f2b55a0837e46f49
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,NA,51001090600,AE,0,37.7,-75.8,0,NA,0,2,0,10,1,2009-01-01T05:00:00Z,1999-01-27T05:00:00Z,35984.52,NA,14200,0,1,0,VA,71500,0,1999,23417,1,613f4833f2b55a0837e46f84
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,NA,NA,51001090700,AE,0,37.6,-75.9,0,NA,0,2,0,50,1,1975-01-01T05:00:00Z,2004-07-16T04:00:00Z,5046.43,NA,NA,0,1,0,VA,122100,0,2012,23420,0,613f4833f2b55a0837e47569
0,2021-01-16T05:06:47Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-07-16T04:00:00Z,1,NA,NA,51001090700,A06,0,37.6,-75.9,0,NA,0,3,0,10,1,2000-01-01T05:00:00Z,1992-03-24T05:00:00Z,NA,NA,NA,0,1,0,VA,35400,0,1999,23358,0,613f4834f2b55a0837e48f79
0,2021-09-02T02:27:19Z,6,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,NA,13,51001090600,A06,0,37.8,-75.8,4,5.9,18.5,3,0,NA,1,1989-01-01T05:00:00Z,1992-02-02T05:00:00Z,NA,NA,NA,1,1,0,VA,117200,12200,2012,23417,0,613f4835f2b55a0837e4aed9
0,2021-07-25T01:39:04Z,6,NA,Temporarily Unavailable,N,1,51001,6,2012-10-30T04:00:00Z,1,NA,7,NA,AE,0,37.7,-75.8,0,3.9,12.5,1,0,10,1,1987-01-01T05:00:00Z,2002-10-11T04:00:00Z,2707.48,4185.01,NA,1,1,0,VA,250000,52500,2012,23389,0,613f4835f2b55a0837e4aee8
0,2021-07-04T08:16:35Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,1,NA,51001090300,AE,0,37.9,-75.6,0,NA,0,3,0,50,3,2000-05-01T04:00:00Z,2012-07-20T04:00:00Z,NA,NA,NA,0,1,0,VA,70000,0,2012,23409,1,613f4835f2b55a0837e4b28b
0,2021-07-04T08:16:35Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,1,NA,51001090300,AE,0,37.9,-75.6,0,NA,0,3,0,50,3,2000-05-01T04:00:00Z,2012-07-20T04:00:00Z,NA,NA,NA,0,1,0,VA,70000,0,2012,23409,1,613f4835f2b55a0837e4b292
0,2021-07-25T01:39:04Z,9,NA,Temporarily Unavailable,N,1,51131,NA,2009-11-04T05:00:00Z,1,NA,-2,NA,AE,0,37.5,-75.9,0,6.1,7.1,3,0,60,1,2005-11-15T05:00:00Z,2006-09-16T04:00:00Z,NA,NA,NA,1,2,0,VA,250000,100000,2009,23398,0,613f4835f2b55a0837e4b9da
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1991-10-30T05:00:00Z,0,2,NA,NA,AE,0,38,-75.4,0,NA,0,2,0,10,1,1974-07-01T04:00:00Z,1985-09-19T04:00:00Z,NA,142.09,NA,0,1,0,VA,79900,12300,1991,23356,0,613f4837f2b55a0837e4dcf6
0,2021-01-16T05:06:47Z,5,NA,Temporarily Unavailable,N,1,51001,NA,2005-01-05T05:00:00Z,1,NA,2,51001090600,A04,0,37.8,-76,3,6.3,7.1,1,0,10,1,1999-01-01T05:00:00Z,2001-05-22T04:00:00Z,NA,NA,NA,1,1,0,VA,111000,0,2005,23440,1,613f4837f2b55a0837e4e048
0,2021-07-04T08:16:35Z,12,2,Temporarily Unavailable,N,1,51001,6,2006-09-01T04:00:00Z,1,3,-8,NA,V10,0,37.6,-75.7,2,5.3,4.3,3,0,20,1,1986-01-01T05:00:00Z,2004-09-27T04:00:00Z,NA,NA,NA,1,2,0,VA,250000,50000,2006,23480,0,613f4838f2b55a0837e4f2dc
0,2021-07-25T01:39:04Z,-3,2,Temporarily Unavailable,N,1,51001,6,1995-10-15T04:00:00Z,1,3,2,51001090100,AE,0,37.9,-75.4,3,NA,-1.5,2,0,60,1,1988-01-01T05:00:00Z,1989-05-21T04:00:00Z,NA,NA,NA,1,2,0,VA,44000,0,1995,23336,0,613f4838f2b55a0837e4f74a
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1992-01-04T05:00:00Z,0,3,0,NA,AE,0,37.7,-75.7,0,NA,0,1,0,10,1,1988-11-01T05:00:00Z,1989-01-23T05:00:00Z,NA,NA,NA,1,1,0,VA,75000,0,1992,23301,0,613f4838f2b55a0837e4fad1
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2016-10-08T04:00:00Z,1,NA,NA,51001090100,AE,0,38,-75.3,0,NA,0,1,0,10,1,1974-01-01T05:00:00Z,1999-01-08T05:00:00Z,NA,NA,NA,0,1,0,VA,45000,0,2016,23336,0,613f4838f2b55a0837e4fc4d
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2009-11-13T05:00:00Z,1,NA,NA,51001090100,AE,0,37.9,-75.4,0,NA,0,1,0,15,1,1983-01-01T05:00:00Z,2005-01-05T05:00:00Z,NA,2029.17,NA,0,1,0,VA,206600,29000,2009,23336,1,613f4838f2b55a0837e4ff75
0,2021-07-25T01:39:04Z,5,NA,Temporarily Unavailable,N,1,51001,8,2012-10-29T04:00:00Z,1,NA,3,51001090100,AE,0,37.9,-75.4,4,2.2,8,2,0,15,2,1989-01-01T05:00:00Z,2005-05-06T04:00:00Z,1057.24,NA,NA,1,1,0,VA,129500,69500,2012,23336,0,613f4839f2b55a0837e506f3
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,NA,NA,51001090100,AE,0,37.9,-75.3,0,NA,0,2,0,NA,1,1970-07-01T04:00:00Z,2004-08-05T04:00:00Z,2355.12,1721.45,NA,0,1,0,VA,250000,26500,2012,23336,0,613f4839f2b55a0837e50b9d
0,2021-01-16T05:06:47Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-15T04:00:00Z,0,1,NA,51001090600,V06,0,37.8,-75.8,3,0,0,1,0,NA,1,1950-07-01T04:00:00Z,1989-10-14T04:00:00Z,NA,NA,15000,0,1,0,VA,35000,5000,1999,23417,0,613f4839f2b55a0837e5172b
0,2021-07-04T08:16:35Z,NA,NA,Temporarily Unavailable,N,1,51001,NA,2003-09-18T04:00:00Z,0,1,NA,51001090600,A04,0,37.8,-76,4,NA,0,2,0,NA,1,2000-07-01T04:00:00Z,1994-08-11T04:00:00Z,NA,NA,NA,0,1,0,VA,23700,0,2003,23440,1,613f4839f2b55a0837e517d4
0,2021-07-04T08:16:35Z,7,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,3,1,51001090600,A06,0,37.8,-75.8,4,3.6,7.6,3,0,NA,1,1990-07-01T04:00:00Z,1989-09-25T04:00:00Z,NA,NA,NA,1,1,0,VA,223900,33100,1999,23417,1,613f483af2b55a0837e51d0f
0,2021-07-04T08:16:35Z,NA,2,Temporarily Unavailable,N,1,51001,6,2006-09-01T04:00:00Z,1,1,NA,51001090700,A06,0,37.6,-75.9,2,NA,0,2,0,50,1,1986-07-01T04:00:00Z,2004-08-28T04:00:00Z,0,NA,NA,1,8,0,VA,250000,55100,2006,23420,1,613f483af2b55a0837e52727
0,2021-07-04T08:16:35Z,NA,2,Temporarily Unavailable,N,1,51001,NA,1999-09-16T04:00:00Z,1,NA,NA,51001090600,AE,0,37.8,-76,0,NA,0,3,0,60,1,2020-01-01T05:00:00Z,1995-02-14T05:00:00Z,NA,NA,NA,0,1,0,VA,29500,0,1999,23440,1,613f483af2b55a0837e52d45
0,2021-01-25T00:51:14Z,8,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,NA,1,51001090700,AE,0,37.7,-75.8,0,7.8,8.8,3,0,50,1,2003-01-01T05:00:00Z,2004-05-05T04:00:00Z,NA,NA,NA,1,1,0,VA,250000,0,2012,23410,1,613f483bf2b55a0837e5386e
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,NA,NA,51001090600,A06,0,37.7,-75.8,3,NA,0,1,0,NA,1,1952-01-01T05:00:00Z,1986-11-20T05:00:00Z,62536.9,14302.5,NA,0,1,0,VA,128900,42200,1999,23417,1,613f4840f2b55a0837e58121
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,2009-10-18T04:00:00Z,1,NA,2,51001090200,A10,0,38,-75.4,4,5.9,10.2,2,0,10,1,2004-09-01T04:00:00Z,2005-02-28T05:00:00Z,7227.94,NA,NA,1,1,0,VA,250000,100000,2009,23356,0,613f4842f2b55a0837e596a2
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,2009-11-12T05:00:00Z,1,NA,2,51001090200,A10,0,38,-75.4,4,5.9,10.2,2,0,10,1,2004-09-01T04:00:00Z,2005-02-28T05:00:00Z,5132,NA,NA,1,1,0,VA,250000,100000,2009,23356,0,613f4842f2b55a0837e596a3
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,NA,NA,51001090600,AE,0,37.7,-75.8,7,NA,0,2,0,50,1,1972-01-01T05:00:00Z,2010-01-04T05:00:00Z,1552.26,NA,NA,0,1,0,VA,140000,100000,2012,23417,1,613f4847f2b55a0837e5db35
0,2021-07-25T01:39:04Z,7,0,Temporarily Unavailable,N,1,51001,6,2018-10-11T04:00:00Z,1,NA,2,51001090600,A06,0,37.8,-75.7,4,NA,9.2,2,0,10,1,2045-01-01T05:00:00Z,1997-12-15T05:00:00Z,2817.09,1534.13,NA,0,B,0,VA,250000,100000,2018,23421,1,613f484ef2b55a0837e666a7
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51131,8,2016-10-08T04:00:00Z,0,NA,1,51131930300,AE,0,37.3,-76,3,8.3,8.6,1,0,NA,6,2020-01-01T05:00:00Z,2013-12-06T05:00:00Z,9144.47,NA,NA,0,B,0,VA,500000,33100,2016,23310,0,613f484ff2b55a0837e68466
0,2021-07-25T01:39:04Z,NA,0,Temporarily Unavailable,N,1,51001,NA,2017-05-01T04:00:00Z,1,NA,NA,51001090600,AE,0,37.8,-76,7,NA,0,3,0,50,1,1976-01-01T05:00:00Z,2000-01-01T05:00:00Z,3702.84,NA,NA,0,1,0,VA,37000,22100,2017,23440,1,613f4850f2b55a0837e695f4
0,2021-07-25T01:39:04Z,NA,0,Temporarily Unavailable,N,1,51001,NA,2018-10-14T04:00:00Z,1,NA,NA,51001090600,AE,0,37.8,-76,7,NA,0,3,0,50,1,1976-01-01T05:00:00Z,2000-01-01T05:00:00Z,2207.94,NA,NA,0,1,0,VA,40700,23200,2018,23440,1,613f4850f2b55a0837e695f5
0,2021-07-25T01:39:04Z,8,0,Temporarily Unavailable,N,1,51001,6,2016-10-09T04:00:00Z,1,NA,2,51001090200,A10,0,38,-75.4,4,5.9,10.2,2,0,15,1,2004-09-01T04:00:00Z,2000-01-01T05:00:00Z,5747.69,NA,NA,1,1,0,VA,250000,100000,2016,23356,0,613f4850f2b55a0837e6997b
0,2021-09-08T00:26:59Z,4,0,Temporarily Unavailable,N,1,51001,6,2018-10-10T04:00:00Z,1,NA,12,51001090700,AE,0,37.6,-75.9,4,5.5,15.6,3,0,10,1,2001-10-01T04:00:00Z,2014-07-03T04:00:00Z,2177.76,NA,NA,1,1,0,VA,250000,100000,2018,23306,0,613f4852f2b55a0837e6c966
0,2021-07-25T01:39:04Z,7,0,Temporarily Unavailable,N,1,51001,6,2018-10-30T04:00:00Z,1,NA,0,51001090600,AE,0,37.8,-75.7,3,2.5,6.7,1,0,15,1,1975-06-01T04:00:00Z,2000-09-16T04:00:00Z,11167.47,NA,NA,0,B,0,VA,250000,100000,2018,23421,1,613f4852f2b55a0837e6cb93
0,2021-07-25T01:39:04Z,7,1,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,NA,3,51001090600,A06,0,37.8,-75.8,2,8,10,2,0,NA,1,1991-07-30T04:00:00Z,2011-06-04T04:00:00Z,332.24,NA,NA,1,1,0,VA,250000,42000,2012,23417,0,613f4855f2b55a0837e70778
0,2021-07-25T01:39:04Z,7,0,Temporarily Unavailable,N,1,51001,6,2018-10-12T04:00:00Z,1,3,-3,51001090600,AE,0,37.8,-75.8,7,3.5,3.5,3,0,90,1,2005-01-01T05:00:00Z,2018-04-25T04:00:00Z,NA,NA,NA,1,2,0,VA,250000,20000,2018,23417,1,613f4856f2b55a0837e726ec
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,NA,0,51001090700,A06,0,37.6,-75.9,3,NA,8.3,1,0,NA,1,1986-05-22T04:00:00Z,1995-09-11T04:00:00Z,3347.73,NA,NA,1,1,0,VA,47600,50400,1999,23420,1,613f485ef2b55a0837e7adfb
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-17T04:00:00Z,0,NA,NA,NA,A06,0,37.6,-75.8,4,NA,0,2,0,NA,1,1975-01-01T05:00:00Z,1998-11-01T05:00:00Z,8312.89,NA,NA,0,1,0,VA,148100,0,1999,23422,1,613f485ef2b55a0837e7af31
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,NA,NA,51001090700,A07,0,37.6,-75.9,4,NA,0,2,0,NA,1,1972-07-01T04:00:00Z,2010-04-03T04:00:00Z,NA,NA,NA,0,1,0,VA,250000,100000,2012,23306,0,613f4860f2b55a0837e7c81b
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,NA,NA,51001090300,A06,0,37.9,-75.7,0,NA,0,2,0,NA,1,2040-01-01T05:00:00Z,2010-05-04T04:00:00Z,33630.85,NA,NA,0,1,0,VA,39000,0,2012,23426,1,613f4861f2b55a0837e7cddc
0,2021-07-25T01:39:04Z,7,1,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,NA,2,51001090500,A06,0,37.8,-75.7,7,3.7,9,2,0,50,1,2002-10-15T04:00:00Z,2002-11-14T05:00:00Z,11773.06,5321.51,NA,1,1,0,VA,110000,18300,2012,23421,1,613f4862f2b55a0837e7f707
0,2021-07-25T01:39:04Z,7,1,Temporarily Unavailable,N,1,51001,6,2018-10-11T04:00:00Z,1,NA,2,51001090500,A06,0,37.8,-75.7,7,3.7,9,2,0,50,1,2002-10-15T04:00:00Z,2002-11-14T05:00:00Z,1617.2,871.93,NA,1,1,0,VA,146400,21200,2018,23421,1,613f4862f2b55a0837e7f708
0,2021-07-25T01:39:04Z,7,1,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,NA,-3,51001090600,AE,0,37.8,-75.7,0,4.7,3.6,4,0,NA,1,1967-07-01T04:00:00Z,2003-12-15T05:00:00Z,20909.22,NA,NA,0,1,0,VA,250000,0,2012,23301,1,613f4863f2b55a0837e7f9ca
0,2021-07-25T01:39:04Z,7,1,Temporarily Unavailable,N,1,51001,6,2018-10-15T04:00:00Z,0,NA,-3,51001090600,AE,0,37.8,-75.7,0,4.7,3.6,4,0,NA,1,1967-07-01T04:00:00Z,2003-12-15T05:00:00Z,NA,NA,NA,0,1,0,VA,250000,0,2018,23301,1,613f4863f2b55a0837e7f9cb
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,6,2006-09-01T04:00:00Z,1,NA,NA,51001090200,V13,0,38,-75.4,0,NA,0,2,0,30,1,1960-01-01T05:00:00Z,2005-03-17T05:00:00Z,1896.94,NA,NA,0,1,0,VA,86000,0,2006,23356,0,613f4870f2b55a0837e8d070
0,2021-07-25T01:39:04Z,12,2,Temporarily Unavailable,N,1,51001,8,2006-09-01T04:00:00Z,1,NA,-7,51001090800,V10,0,37.6,-75.7,3,4.1,4.9,2,0,34,4,1996-01-01T05:00:00Z,2005-08-13T04:00:00Z,12270.6,3067.09,NA,1,2,0,VA,50000,46500,2006,23480,0,613f4871f2b55a0837e8e26d
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,3,0,51001090600,A06,0,37.7,-75.8,4,0,7,2,0,10,1,2001-01-01T05:00:00Z,1996-11-01T05:00:00Z,5770.69,1722.21,NA,0,1,0,VA,134200,52500,1999,23417,1,613f4881f2b55a0837e9e1c6
0,2021-07-25T01:39:04Z,5,NA,Temporarily Unavailable,N,1,51001,8,2009-11-13T05:00:00Z,1,1,1,51001090100,AE,0,37.9,-75.4,4,3.2,5.6,2,0,15,1,2021-10-01T04:00:00Z,1996-11-26T05:00:00Z,3038.93,NA,NA,0,1,0,VA,220000,0,2009,23336,0,613f4881f2b55a0837e9e1fc
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,3,1,51001090600,A06,0,37.8,-75.7,3,0,7.8,1,0,10,1,1986-08-01T04:00:00Z,1996-12-06T05:00:00Z,NA,NA,NA,1,1,0,VA,60500,15800,1999,23417,1,613f4881f2b55a0837e9e205
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,3,51001090600,AE,0,37.8,-75.8,0,2.6,10.1,2,0,10,1,2031-06-01T04:00:00Z,1996-02-22T05:00:00Z,32000,NA,15000,0,1,0,VA,32000,0,1999,23417,1,613f4881f2b55a0837e9e2ab
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,NA,NA,51001090700,AE,0,37.7,-75.8,4,NA,0,2,0,NA,1,1983-07-01T04:00:00Z,1996-01-29T05:00:00Z,534.14,NA,NA,0,1,0,VA,174200,42200,1999,23410,1,613f4881f2b55a0837e9e2b7
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,1,NA,51001090600,A06,0,37.7,-75.7,4,NA,0,2,0,NA,1,1958-07-01T04:00:00Z,1996-04-14T04:00:00Z,5934.11,NA,NA,0,1,0,VA,87900,0,1999,23417,0,613f4880f2b55a0837e9df30
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,3,1,NA,A06,0,37.7,-75.8,3,0,8.9,1,0,NA,1,1950-07-01T04:00:00Z,1996-05-20T04:00:00Z,NA,2227.86,NA,0,1,0,VA,250000,100000,2012,23389,1,613f4880f2b55a0837e9df74
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51131,8,2006-09-01T04:00:00Z,0,1,NA,51131930300,A05,0,37.3,-76,0,NA,0,3,0,10,1,2010-07-01T04:00:00Z,1996-04-11T04:00:00Z,4209.31,NA,NA,0,1,0,VA,66000,0,2006,23310,1,613f4880f2b55a0837e9e0ba
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,3,2,NA,AE,0,37.6,-75.8,4,0,9.5,2,0,10,1,1996-01-01T05:00:00Z,1996-05-22T04:00:00Z,3649.8,NA,NA,1,1,0,VA,99000,52500,1999,23422,0,613f4881f2b55a0837e9e492
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,3,2,NA,AE,0,37.6,-75.8,4,0,9.5,2,0,10,1,1996-01-01T05:00:00Z,1996-05-22T04:00:00Z,12830.26,5325.22,NA,1,1,0,VA,250000,100000,2012,23422,0,613f4881f2b55a0837e9e493
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,3,2,51001090700,A06,0,37.7,-75.8,3,0,9.5,1,0,NA,1,1983-12-09T05:00:00Z,1996-09-24T04:00:00Z,NA,NA,NA,0,1,0,VA,185000,60000,1999,23410,0,613f4880f2b55a0837e9e0f7
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,1,NA,51001090600,A06,0,37.8,-75.8,4,NA,0,2,0,NA,1,2000-01-01T05:00:00Z,1996-10-09T04:00:00Z,5240.09,NA,NA,0,1,0,VA,102000,61200,1999,23417,1,613f4880f2b55a0837e9e10d
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,3,3,51001090600,A06,0,37.8,-75.8,3,4.4,10.9,1,0,10,1,2020-09-15T04:00:00Z,1996-08-05T04:00:00Z,25000,8411.45,15000,0,1,0,VA,25000,10000,1999,23417,0,613f4881f2b55a0837e9e530
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51131,8,2010-03-02T05:00:00Z,0,1,NA,51131930300,A05,0,37.3,-76,0,NA,0,2,0,NA,1,2025-01-01T05:00:00Z,1996-09-26T04:00:00Z,966.5,NA,NA,0,1,0,VA,148700,0,2010,23310,0,613f4880f2b55a0837e9e122
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51131,NA,2003-09-18T04:00:00Z,0,1,NA,51131930300,VE,0,37.3,-75.9,3,NA,0,1,0,NA,4,1970-07-01T04:00:00Z,1996-08-25T04:00:00Z,48035.68,NA,NA,0,1,0,VA,150000,50000,2003,23310,0,613f4881f2b55a0837e9e53b
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2006-09-01T04:00:00Z,1,1,NA,51001090100,A10,0,37.9,-75.3,0,NA,0,1,0,10,1,1972-07-01T04:00:00Z,1996-09-16T04:00:00Z,4782.61,NA,NA,0,1,0,VA,126500,0,2006,23336,0,613f4881f2b55a0837e9e595
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,NA,NA,51001090600,V06,0,37.8,-75.8,3,NA,0,1,0,10,1,1960-07-01T04:00:00Z,1997-01-30T05:00:00Z,4428.69,2858.48,NA,0,1,0,VA,35000,10000,1999,23417,0,613f4881f2b55a0837e9e612
0,2021-07-25T01:39:04Z,7,2,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,3,-3,51001090600,A06,0,37.8,-75.8,2,0,3.6,2,0,54,1,1992-07-01T04:00:00Z,1997-01-15T05:00:00Z,531.4,2551.85,NA,1,1,0,VA,88000,15800,1999,23417,1,613f4881f2b55a0837e9e676
